commit_hash,commit_timestamp,commit_subject,commit_author,repo,session_id,session_project,additions,deletions,files_changed
973be02aa6f6,2026-03-10T20:08:20-07:00,docs: clarify learn-eval verdict flow,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5929db9b231e,2026-03-08T21:04:38+09:00,fix: resolve markdownlint MD001 heading level violation,Tatsuya Shimomoto,TREE_OF_THOUGHT,,,0,0,0
32e11b8701d4,2026-03-08T19:35:28+09:00,feat(commands): improve learn-eval with checklist-based holistic verdict,Tatsuya Shimomoto,TREE_OF_THOUGHT,,,0,0,0
4fa817cd7d5b,2026-03-10T20:13:05-07:00,ci: install validation deps for hook checks,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b0a6847007c2,2026-03-10T19:34:10-07:00,docs: align TypeScript error handling examples,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
327c2e97d8bd,2026-03-09T14:41:46-04:00,feat: enhance TypeScript coding style guidelines with detailed examples and best practices esp interfaces and types,Jason Davey,TREE_OF_THOUGHT,,,0,0,0
770505191003,2026-03-10T19:31:02-07:00,fix: align architecture tooling with current hooks docs,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a50349181a19,2026-03-09T15:05:17-04:00,"feat: architecture improvements — test discovery, hooks schema, catalog, command map, coverage, cross-harness docs",kinshukdutta,TREE_OF_THOUGHT,,,0,0,0
c883289abba9,2026-03-10T19:36:12-07:00,fix: curate everything-claude-code skill output,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
65cb240e8816,2026-03-07T14:48:04-08:00,feat: add everything-claude-code skill (#335),ecc-tools[bot],TREE_OF_THOUGHT,,,0,0,0
77f38955b3bf,2026-03-10T19:22:37-07:00,fix: refresh codex config and docs,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7c82aebc76d6,2026-03-10T19:21:13-07:00,docs: tighten blueprint install guidance,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
205fa728094c,2026-03-10T19:14:33-07:00,docs: align blueprint skill with ECC install flow,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
13fe21c5b7bd,2026-03-11T06:00:01+08:00,fix: add git fetch and use pinned checkout for update flow,ant,TREE_OF_THOUGHT,,,0,0,0
f809bdd04933,2026-03-10T23:55:23+08:00,fix(skills): address review feedback on blueprint skill,ant,TREE_OF_THOUGHT,,,0,0,0
678ee7dc32f4,2026-03-10T23:19:09+08:00,feat(skills): add blueprint skill for multi-session construction planning,ant,TREE_OF_THOUGHT,,,0,0,0
5644415767ee,2026-03-10T19:14:07-07:00,docs: tighten troubleshooting safety guidance,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b7bafb40cbfd,2026-03-10T16:56:43+05:30,docs: add comprehensive troubleshooting guide (fixes #326),Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
4de776341ee5,2026-03-10T19:14:07-07:00,fix: handle null tool_response fallback,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
708c265b4f8a,2026-03-10T20:02:53-04:00,fix: read tool_response field in observe.sh (#377),ispaydeu,TREE_OF_THOUGHT,,,0,0,0
67841042d677,2026-03-11T09:55:56+09:00,refactor: deduplicate config lists and unify resolveFormatterBin branches,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
0a3afbe38fd6,2026-03-10T22:37:57+09:00,fix(hooks): add Windows .cmd support with shell injection guard,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
66498ae9acec,2026-03-08T16:53:20+09:00,perf(hooks): use direct require() instead of spawning child process,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
9ea415c0370a,2026-03-10T19:06:56+01:00,"fix: extract BLOCKING_SEVERITIES constant, document broad catch",Nomadu27,TREE_OF_THOUGHT,,,0,0,0
e30109829b30,2026-03-10T18:53:21+01:00,"fix: dict anomaly access, configurable fail mode, exception type logging",Nomadu27,TREE_OF_THOUGHT,,,0,0,0
68fc85ea492b,2026-03-10T18:25:23+01:00,fix: address cubic-dev-ai + coderabbit round 3 review,Nomadu27,TREE_OF_THOUGHT,,,0,0,0
0405ade5f4d7,2026-03-10T18:09:02+01:00,fix: make dev_mode configurable via INSAITS_DEV_MODE env var,Nomadu27,TREE_OF_THOUGHT,,,0,0,0
6c56e541dd9c,2026-03-10T18:08:19+01:00,fix: address cubic-dev-ai review — 3 issues,Nomadu27,TREE_OF_THOUGHT,,,0,0,0
44dc96d2c6a9,2026-03-10T17:52:44+01:00,"fix: address CodeRabbit review — convert to PreToolUse, add type annotations, logging",Nomadu27,TREE_OF_THOUGHT,,,0,0,0
e5d02000c3d6,2026-03-08T16:52:39+09:00,perf(hooks): eliminate npx overhead and merge biome invocations,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
f331d3ecc9b0,2026-03-08T16:46:35+09:00,feat(hooks): add shared resolve-formatter utility with caching,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
526a9070e649,2026-03-10T17:09:23+09:00,docs(ko-KR): add Korean translation for examples,hahmee,TREE_OF_THOUGHT,,,0,0,0
af51fcacb70d,2026-03-09T22:05:35-07:00,fix: resolve PR 371 portability regressions,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
1c5e07ff77b1,2026-03-09T21:13:11-07:00,test: fix windows path shims for formatter hooks,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d66bd6439b1f,2026-03-09T21:10:46-07:00,docs: clarify opencode npm plugin scope,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
440178d6970e,2026-03-09T21:07:42-07:00,fix: harden hook portability and plugin docs,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3144b96faa6a,2026-03-10T14:28:14+09:00,docs(ko-KR): add Korean terminology glossary,hahmee,TREE_OF_THOUGHT,,,0,0,0
3e9c207c2553,2026-03-10T13:59:43+09:00,docs(ko-KR): complete all command translations with full examples,hahmee,TREE_OF_THOUGHT,,,0,0,0
cbe2e68c26bc,2026-03-10T13:39:16+09:00,docs(ko-KR): complete missing sections in code-reviewer and planner translations,hahmee,TREE_OF_THOUGHT,,,0,0,0
b3f8206d4708,2026-03-10T13:29:00+09:00,docs(ko-KR): add Korean translation for skills,hahmee,TREE_OF_THOUGHT,,,0,0,0
a693d2e0237a,2026-03-10T12:56:11+09:00,docs(ko-KR): add Korean translation for commands and agents,hahmee,TREE_OF_THOUGHT,,,0,0,0
540f738cc799,2026-03-10T01:02:58+01:00,feat: add InsAIts PostToolUse security monitoring hook,Nomadu27,TREE_OF_THOUGHT,,,0,0,0
0f416b0b9d99,2026-03-08T08:40:48-07:00,Update recommended models to GPT 5.4,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b390fd141dd8,2026-03-08T18:00:43+09:00,docs(ko-KR): add Korean translation for rules,hahmee,TREE_OF_THOUGHT,,,0,0,0
cb56d1a22d70,2026-03-08T17:58:02+09:00,docs: add Korean (ko-KR) README and CONTRIBUTING translation,hahmee,TREE_OF_THOUGHT,,,0,0,0
6090401ccd8d,2026-03-07T22:45:44-08:00,fix: update hook integration tests for auto-tmux-dev behavior,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e3314f41e431,2026-03-07T20:26:24-08:00,fix: remove internal sponsor/partner notes from public README,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
036d8e872ccb,2026-03-07T20:26:04-08:00,"Revert ""fix: remove internal sponsor/partner notes from public README""",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
27ee3a449bde,2026-03-07T20:19:37-08:00,fix: remove internal sponsor/partner notes from public README,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b994a076c28c,2026-03-07T14:48:11-08:00,docs: add guidance for project documentation capture (#355),Frank,TREE_OF_THOUGHT,,,0,0,0
e2d78d6defaa,2026-03-08T04:18:09+05:30,Add Contributor Covenant Code of Conduct (#330),Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
9b69dd0d03d9,2026-03-08T05:48:07+07:00,feat(CLI): Add Antigravity IDE support via `--target antigravity` flag (#332),Dang Nguyen,TREE_OF_THOUGHT,,,0,0,0
abcf38b0855f,2026-03-08T06:48:02+08:00,docs(zh-CN): sync Chinese docs with latest upstream changes (#341),zdoc.app,TREE_OF_THOUGHT,,,0,0,0
da17d33ac3ce,2026-03-08T04:17:53+05:30,Fixed CI Workflows Failure fixed (in response to PR#286) (#291),Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
177dd36e2338,2026-03-08T06:47:49+08:00,fix(hooks): allow tmux-wrapped dev server commands (#321),zzzhizhi,TREE_OF_THOUGHT,,,0,0,0
7bed751db000,2026-03-07T19:47:46-03:00,fix: auto-start dev servers in tmux instead of blocking (#344),Helbetica,TREE_OF_THOUGHT,,,0,0,0
e9577e34f1f9,2026-03-07T14:47:35-08:00,fix: force UTF-8 for instinct CLI file IO (#353),Frank,TREE_OF_THOUGHT,,,0,0,0
9661a6f042d5,2026-03-08T08:47:31+10:00,fix(hooks): scrub secrets and harden hook security (#348),jtzingsheim1,TREE_OF_THOUGHT,,,0,0,0
03b3e0d0da32,2026-03-06T07:36:36+08:00,docs: add upstream tracking flag to push example (#327),Sense_wang,TREE_OF_THOUGHT,,,0,0,0
1797e79129ad,2026-03-05T12:48:57-08:00,Merge pull request #334 from affaan-m/codex/release-1.8.0-core,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
1f8b3eaba7b3,2026-03-05T12:43:53-08:00,fix: normalize hook command execution in integration tests,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d1f44e89e247,2026-03-05T12:37:24-08:00,fix: stabilize windows hook and claw tests,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5fe40f4a6352,2026-03-04T16:17:12-08:00,docs: add sponsorship playbook and monthly metrics automation,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c4a5a69dbd3e,2026-03-04T15:29:37-08:00,docs: strengthen sponsor optics with live metrics and tiers,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5e1472263d25,2026-03-05T00:50:33+07:00,Update install.sh,Dang Nguyen,TREE_OF_THOUGHT,,,0,0,0
61485f91ad2b,2026-03-05T00:44:18+07:00,feat(CLI): Add Antigravity IDE support via `--target antigravity` flag,dangnd1,TREE_OF_THOUGHT,,,0,0,0
57eb9361db4a,2026-03-04T04:24:30Z,docs: add upstream tracking flag to push example,Hao Wang,TREE_OF_THOUGHT,,,0,0,0
98643ef6e61c,2026-03-04T21:20:39+05:30,Add Contributor Covenant Code of Conduct,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
f94707d429dd,2026-02-28T13:59:02+09:00,fix(commands): make ace-tool MCP optional in multi-* commands with built-in fallbacks,to.watanabe,TREE_OF_THOUGHT,,,0,0,0
48b883d74129,2026-03-04T14:48:06-08:00,feat: deliver v1.8.0 harness reliability and parity updates,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5fb173942cc2,2026-03-04T21:20:05+09:00,"Initial commit: Tree of Thought vault — 21 argument nodes, 14 skills, full infrastructure",Kyeong Sun Kim,TREE_OF_THOUGHT,,,0,0,0
32e9c293f0d6,2026-03-03T12:32:35-08:00,chore: replace external repo links with @username attribution,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
cd129edef023,2026-03-03T12:16:49-08:00,feat(skills): add autonomous-loops and plankton-code-quality skills,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
9dc76fd27b72,2026-03-03T07:56:15-08:00,Merge pull request #323 from pythonstrup/chore/add-prettierrc,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3260c7449e6e,2026-03-03T22:11:51+09:00,fix(lint): remove unnecessary escape characters in regex patterns,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
66143eaf74df,2026-03-03T22:01:20+09:00,chore: add .prettierrc for consistent code formatting,Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
9dfe14931060,2026-03-03T18:24:39+05:30,Add videodb in readme's folder structure,Rohit Garg,TREE_OF_THOUGHT,,,0,0,0
179a0272d1cd,2026-03-03T18:20:30+05:30,videodb skills update: add reference files for videodb skills,Rohit Garg,TREE_OF_THOUGHT,,,0,0,0
cff03085682e,2026-03-03T18:16:39+05:30,videodb skills update: add reference files for videodb skills,Rohit Garg,TREE_OF_THOUGHT,,,0,0,0
ada4cd75a3dd,2026-03-03T14:28:27+08:00,docs(zh-CN): sync Chinese docs with latest upstream changes (#304),zdoc.app,TREE_OF_THOUGHT,,,0,0,0
adc0f6700813,2026-03-03T14:23:01+08:00,fix(continuous-learning-v2): observer background process crashes immediately (#312),zzzhizhi,TREE_OF_THOUGHT,,,0,0,0
3bfd29bb460c,2026-03-02T22:16:58-08:00,fix(hooks): exclude .history/ directory from doc file warning,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
1df0a53f2262,2026-03-02T22:15:46-08:00,"fix: resolve CI failures on main — lint, hooks validator, and test alignment",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
912df24f4a06,2026-03-03T09:07:10+03:00,feat: automatic project type and framework detection (#293),justtrance-web,TREE_OF_THOUGHT,,,0,0,0
e000bbe5e4b8,2026-03-03T14:00:33+08:00,fix(session-end): always update session summary content (#317),will,TREE_OF_THOUGHT,,,0,0,0
bc64712b5d46,2026-03-03T11:28:20+05:30,Delete .github/workflows/copilot-setup-steps.yml (#319),Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
5818e8adc71e,2026-03-02T04:07:13+08:00,feat: project-scoped instinct isolation,Harry Kwok,TREE_OF_THOUGHT,,,0,0,0
2d3be88bb550,2026-02-28T10:09:51-08:00,"docs: update positioning to performance optimization system, add Plankton reference",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
87a2ed51dcdd,2026-02-28T10:09:51-08:00,feat: add exa-web-search to MCP config template,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b68558d749d3,2026-02-28T10:09:51-08:00,feat: expand research-first mandate in development workflow,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
1fa22efd906b,2026-02-28T10:09:51-08:00,chore: clean up FUNDING.yml format,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
dc8455dd10ed,2026-02-28T10:06:43-08:00,feat: separate core vs niche skills and enforce research-first default,Codex,TREE_OF_THOUGHT,,,0,0,0
c1954aee7219,2026-02-28T07:08:10+05:30,Merge branch 'main' into main,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
c26ba6000310,2026-02-27T22:13:59+05:30,Add VideoDB Skills to Individual Skills,Rohit Garg,TREE_OF_THOUGHT,,,0,0,0
b3d3eac532df,2026-02-27T06:06:41-08:00,chore: release v1.7.0,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
706ee80069e2,2026-02-27T05:50:23-08:00,feat: add generic content and investor skills,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
87fc2d5089b9,2026-02-27T05:39:31-08:00,Add frontend slides skill across platforms,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2d9cc5c33660,2026-02-27T03:12:08-08:00,fix: restructure plugin manifest for Cowork marketplace compatibility,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b21596de20ac,2026-02-27T02:29:17-08:00,"fix: sync plugin manifest to v1.6.0, add chief-of-staff agent, fix placeholder email",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7713ceeec0d4,2026-02-26T20:08:14-08:00,fix(docs): use namespaced /everything-claude-code:plan in README examples,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3b2448dbb400,2026-02-26T18:40:31-08:00,fix(hooks): extract doc-warning hook to external script to fix CI,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
71447f663485,2026-02-27T11:34:50+09:00,feat(agents): add chief-of-staff communication triage agent (#280),tomochang,TREE_OF_THOUGHT,,,0,0,0
d70bab85e33a,2026-02-25T10:45:29-08:00,"feat: add Cursor, Codex, and OpenCode harnesses — maximize every AI coding tool",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a9b104fc2352,2026-02-25T07:19:44-08:00,feat: add security guides and sanitize external links across repo,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
fb94c645f7b5,2026-02-25T18:07:07+03:00,fix: address CodeRabbit review feedback,nocodemf,TREE_OF_THOUGHT,,,0,0,0
6e48f43e4ec4,2026-02-25T17:53:26+03:00,feat(skills): Add 8 operational domain skills from Evos,nocodemf,TREE_OF_THOUGHT,,,0,0,0
82fa0bc03da3,2026-02-25T17:37:54+03:00,Add 8 operational domain skills from Evos,nocodemf,TREE_OF_THOUGHT,,,0,0,0
1cda15440a43,2026-02-25T20:01:13+05:30,Merge pull request #13 from pangerlkr/claude/fix-all-workflows,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
264b44f6179d,2026-02-25T14:27:33Z,fix: remove malformed copilot-setup-steps.yml and fix hooks.json regex,anthropic-code-agent[bot],TREE_OF_THOUGHT,,,0,0,0
2652578aa45a,2026-02-25T14:19:05Z,Initial plan,anthropic-code-agent[bot],TREE_OF_THOUGHT,,,0,0,0
3d63fd33b9e3,2026-02-24T09:24:41-08:00,Merge pull request #233 from andydiaz122/nano_claw_v1,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f80004e5e8c1,2026-02-24T09:24:31-08:00,Merge pull request #276 from pangerlkr/patch-7,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
4dbc0aa96697,2026-02-24T09:24:28-08:00,Merge pull request #273 from bintocher/bintocher/issue-246,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0f5f6e394e3d,2026-02-24T09:24:19-08:00,Merge pull request #255 from CindyPersonalGit/main,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f730fae78e5f,2026-02-24T09:24:15-08:00,Merge pull request #252 from pythonstrup/feat/auto-detect-formatter,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
717d54383c6b,2026-02-24T09:24:11-08:00,Merge pull request #250 from OkminLee/feat/skills/ios26-three-skills,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
bbbb2d637e3f,2026-02-24T09:23:48-08:00,Merge pull request #244 from maxdimitrov/feat/rules/swift,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
8526f9a754f0,2026-02-24T09:23:45-08:00,Merge pull request #242 from t-s-li/fix/observe-hook-phase-detection,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6c79e8e3392f,2026-02-24T09:11:36-08:00,Merge pull request #277 from pangerlkr/docs/rule-priority-conflict-resolution,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5dad143f90e7,2026-02-24T09:11:32-08:00,Merge pull request #278 from pangerlkr/feat/separate-development-workflow-235,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e0b3a7be65bd,2026-02-24T10:20:17-05:00,"fix: address CodeRabbit review — deduplicate prompt, fix skill count",andydiaz122,TREE_OF_THOUGHT,,,0,0,0
ce3e5a3b3c13,2026-02-24T13:51:13+05:30,docs(hooks/README): update Doc file blocker to reflect warning-only behavior,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
72d0ca8fc1eb,2026-02-24T13:49:03+05:30,"fix(hooks): address review feedback - fix brace escaping, cross-platform paths, update description",Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
253aecbebd1c,2026-02-24T13:42:08+05:30,feat(rules): add development-workflow.md with Feature Implementation Workflow (refs #235),Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
946f2ca18c08,2026-02-24T13:41:19+05:30,refactor(rules): split Feature Implementation Workflow from git-workflow.md (refs #235),Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
e78b8f256058,2026-02-24T13:38:00+05:30,docs(rules): add Rule Priority section to resolve language-specific vs common rule conflicts,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
a1470cf8397d,2026-02-24T13:32:33+05:30,"Update hooks.jsonRefine Write hook: cross-platform path handling, skippability, and expanded whitelist. Addressing #264, #267, #275, and #248.",Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
0af5273d1a76,2026-02-24T13:26:48+05:30,Refine hooks for documentation file management,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
300b6715f960,2026-02-24T14:39:25+09:00,fix(skills): improve code examples in iOS 26 skills,Okmin,TREE_OF_THOUGHT,,,0,0,0
1e79991407db,2026-02-24T11:49:54+09:00,fix(readme): correct skill count to 48 and add missing skill-stocktake to directory listing,Okmin,TREE_OF_THOUGHT,,,0,0,0
c91636185d0c,2026-02-19T13:22:40+09:00,fix(skills): add Approachable Concurrency build settings note to PhotoProcessor example,Okmin,TREE_OF_THOUGHT,,,0,0,0
0a770caf8458,2026-02-19T12:15:41+09:00,fix(skills): address code review feedback on iOS 26 skill examples,Okmin,TREE_OF_THOUGHT,,,0,0,0
3b8c1579525b,2026-02-19T12:01:33+09:00,"chore: update skill count from 43 to 46, add 3 iOS 26 skills to directory listing",Okmin,TREE_OF_THOUGHT,,,0,0,0
721a2b284061,2026-02-19T12:01:29+09:00,feat(skills): add swift-concurrency-6-2 skill for Approachable Concurrency,Okmin,TREE_OF_THOUGHT,,,0,0,0
1fb2e460decf,2026-02-19T12:01:24+09:00,feat(skills): add foundation-models-on-device skill for Apple on-device LLM,Okmin,TREE_OF_THOUGHT,,,0,0,0
70be11cc454a,2026-02-19T12:01:18+09:00,feat(skills): add liquid-glass-design skill for iOS 26 Liquid Glass UI system,Okmin,TREE_OF_THOUGHT,,,0,0,0
48dafdd288ca,2026-02-23T19:00:57+03:00,fix: add origin metadata to skills for traceability Add origin field to all skill files to track their source repository. This enables users to identify where distributed skills originated from. Fixes,Stanislav Chernov,TREE_OF_THOUGHT,,,0,0,0
db27ba1eb225,2026-02-23T06:56:00-08:00,chore: update README stats and add Codex platform support,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3c833d8922ff,2026-02-23T06:55:38-08:00,Merge pull request #265 from shimo4228/feat/skills/skill-stocktake,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
156b89ed308c,2026-02-23T06:55:35-08:00,Merge pull request #268 from pangerlkr/patch-6,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
41ce1a52e500,2026-02-22T16:19:16+05:30,feat: add scripts/codemaps/generate.ts codemap generator  Fixes #247 - The generate.ts script referenced in agents/doc-updater.md was missing from the repository. This adds the actual implementation. ,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
6f94c2e28fe5,2026-02-22T09:04:39+09:00,fix(search-first): add missing skill name frontmatter (#266),Jongchan,TREE_OF_THOUGHT,,,0,0,0
91b7ccf56f76,2026-02-22T04:29:40+09:00,feat(skills): add skill-stocktake skill,Tatsuya Shimomoto,TREE_OF_THOUGHT,,,0,0,0
7daa830da9d4,2026-02-20T21:17:57-08:00,Merge pull request #263 from shimo4228/feat/commands/learn-eval,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7e57d1b83199,2026-02-20T21:17:54-08:00,Merge pull request #262 from shimo4228/feat/skills/search-first,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
ff47dace11c6,2026-02-21T12:10:39+09:00,feat(commands): add learn-eval command,Tatsuya Shimomoto,TREE_OF_THOUGHT,,,0,0,0
c9dc53e862ec,2026-02-21T12:10:25+09:00,feat(skills): add search-first skill,Tatsuya Shimomoto,TREE_OF_THOUGHT,,,0,0,0
dbe737cc0b14,2026-02-17T10:33:38+08:00,"address review: remove .cursor/ duplicate, use `is not None` checks",tsli,TREE_OF_THOUGHT,,,0,0,0
cb4e4ca711c6,2026-02-17T10:18:36+08:00,fix: use CLI argument for hook phase detection in observe.sh,tsli,TREE_OF_THOUGHT,,,0,0,0
c8f54481b874,2026-02-20T10:59:12-08:00,chore: update Sonnet model references from 4.5 to 4.6,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
294fc4aad897,2026-02-20T10:59:10-08:00,fix: CI/Test for issue #226 (hook override bug),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
81aa8a72c3aa,2026-02-20T15:37:31+08:00,chore: update Sonnet model references from 4.5 to 4.6,yptse123,TREE_OF_THOUGHT,,,0,0,0
0e9f613fd196,2026-02-20T01:11:30-08:00,"Revert ""feat(ecc): prune plugin 43→12 items, promote 7 rules to .claude/rules/ (#245)""",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a52fb7a9d944,2026-02-20T16:25:23+08:00,feat(skills): add visa-doc-translate skill,Visa Doc Translator,TREE_OF_THOUGHT,,,0,0,0
1bd68ff53420,2026-02-20T15:34:51+09:00,"feat(ecc): prune plugin 43→12 items, promote 7 rules to .claude/rules/ (#245)",park-kyungchan,TREE_OF_THOUGHT,,,0,0,0
4eb6fbdd3f7d,2026-02-20T14:30:01+09:00,feat: auto-detect formatter in post-edit hook (Biome/Prettier),Jonghyeok Park,TREE_OF_THOUGHT,,,0,0,0
24047351c29b,2026-02-19T04:56:49-08:00,Merge pull request #251 from gangqian68/main,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
66959c1dcadc,2026-02-19T16:50:08+08:00,docs: add CLAUDE.md for Claude Code guidance,qian gang,TREE_OF_THOUGHT,,,0,0,0
5a0f6e9e1ec9,2026-02-19T06:43:40+05:30,Merge pull request #12 from pangerlkr/copilot/fix-ci-test-failures-again,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
cf61ef753976,2026-02-18T15:10:32Z,Fix Windows CI test failures - add platform checks and USERPROFILE support,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
07e23e3e6439,2026-02-18T15:00:14Z,Initial plan,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
8fc49ba0e8d7,2026-02-18T20:29:40+05:30,Merge pull request #11 from pangerlkr/copilot/fix-ci-test-failures,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
b90448aef67a,2026-02-18T14:05:46Z,Clarify cleanup comment scope in session-manager tests,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
caab908be8bc,2026-02-18T14:02:11Z,Fix session-manager test environment for Rounds 95-98,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
7021d1f6cf6b,2026-02-18T13:51:40Z,Initial plan,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
3ad211b01b6e,2026-02-18T19:21:21+05:30,Merge pull request #10 from pangerlkr/copilot/fix-matrix-test-failures,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
f61c9b0cafca,2026-02-18T13:42:05Z,Fix integration/hooks tests to handle Windows platform differences,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
b682ac7d796e,2026-02-18T13:36:31Z,Initial plan,copilot-swe-agent[bot],TREE_OF_THOUGHT,,,0,0,0
e1fca6e84d69,2026-02-18T18:33:04+05:30,Merge branch 'affaan-m:main' into main,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
07530ace5f86,2026-02-18T13:42:01+05:30,Merge pull request #9 from pangerlkr/claude/fix-agentshield-security-scan,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
00464b6f6084,2026-02-18T08:06:25Z,Fix failing workflows: trim action in getCommandPattern and remove broken AgentShield scan,anthropic-code-agent[bot],TREE_OF_THOUGHT,,,0,0,0
